(	126	,	6	,	3	)								
(	127	,	7	,	3	)								
(	128	,	8	,	3	)								
(	129	,	9	,	3	)								
(	130	,	10	,	3	)								
(	131	,	11	,	3	)								
(	132	,	12	,	3	)								
(	133	,	13	,	3	)								
(	134	,	14	,	3	)								
(	135	,	15	,	3	)								
(	136	,	16	,	3	)								
(	137	,	17	,	3	)								
(	138	,	18	,	3	)								
(	139	,	19	,	3	)								
(	140	,	20	,	3	)								
(	141	,	21	,	3	)								
(	142	,	22	,	3	)								
(	143	,	23	,	3	)								
(	144	,	24	,	3	)								
(	145	,	1	,	2	)								
(	146	,	2	,	2	)								
(	147	,	3	,	2	)								
(	148	,	4	,	2	)								
(	149	,	5	,	2	)								
(	150	,	6	,	2	)								
(	151	,	7	,	2	)								
(	152	,	8	,	2	)								
(	153	,	9	,	2	)								
(	154	,	10	,	2	)								
(	155	,	11	,	2	)								
(	156	,	12	,	2	)								
(	157	,	13	,	2	)								
(	158	,	14	,	2	)								
(	159	,	15	,	2	)								
(	160	,	16	,	2	)								
(	161	,	17	,	2	)								
(	162	,	18	,	2	)								
(	163	,	19	,	2	)								
(	164	,	20	,	2	)								
(	165	,	21	,	2	)								
(	166	,	22	,	2	)								
(	167	,	23	,	2	)								
(	168	,	24	,	2	)								
(	169	,	1	,	1	)								
(	170	,	2	,	1	)								
(	171	,	3	,	1	)								
(	172	,	4	,	1	)								
(	173	,	5	,	1	)								
(	174	,	6	,	1	)								
(	175	,	7	,	1	)								
(	176	,	8	,	1	)								
(	177	,	9	,	1	)								
(	178	,	10	,	1	)								
(	179	,	11	,	1	)								
(	180	,	12	,	1	)								
(	181	,	13	,	1	)								
(	182	,	14	,	1	)								
(	183	,	15	,	1	)								
(	184	,	16	,	1	)								
(	185	,	17	,	1	)								
(	186	,	18	,	1	)								
(	187	,	19	,	1	)								
(	188	,	20	,	1	)								
(	189	,	21	,	1	)								
(	190	,	22	,	1	)								
(	191	,	23	,	1	)								
(	192	,	24	,	1	)								
(	193	,	1	,	1	)								
(	194	,	2	,	1	)								
(	195	,	3	,	1	)								
(	196	,	4	,	1	)								
(	197	,	5	,	1	)								
(	198	,	6	,	1	)								
(	199	,	7	,	1	)								
(	200	,	8	,	1	)								
(	201	,	9	,	1	)								
(	202	,	10	,	1	)								
(	203	,	11	,	1	)								
(	204	,	12	,	1	)								
(	205	,	13	,	1	)								
(	206	,	14	,	1	)								
(	207	,	15	,	1	)								
(	208	,	16	,	1	)								
(	209	,	17	,	1	)								
(	210	,	18	,	1	)								
(	211	,	19	,	1	)								
(	212	,	20	,	1	)								
(	213	,	21	,	1	)								
(	214	,	22	,	1	)								
(	215	,	23	,	1	)								
(	216	,	24	,	1	)								
(	217	,	1	,	1	)								
(	218	,	2	,	1	)								
(	219	,	3	,	1	)								
(	220	,	4	,	1	)								
(	221	,	5	,	1	)								
(	222	,	6	,	1	)								
(	223	,	7	,	1	)								
(	224	,	8	,	1	)								
(	225	,	9	,	1	)								
(	226	,	10	,	1	)								
(	227	,	11	,	1	)								
(	228	,	12	,	1	)								
(	229	,	13	,	1	)								
(	230	,	14	,	1	)								
(	231	,	15	,	1	)								
(	232	,	16	,	1	)								
(	233	,	17	,	1	)								
(	234	,	18	,	1	)								
(	235	,	19	,	1	)								
(	236	,	20	,	1	)								
(	237	,	21	,	1	)								
(	238	,	22	,	1	)								
(	239	,	23	,	1	)								
(	240	,	24	,	1	)								
(	241	,	1	,	1	)								
(	242	,	2	,	1	)								
(	243	,	3	,	1	)								
(	244	,	4	,	1	)								
(	245	,	5	,	1	)								
(	246	,	6	,	1	)								
(	247	,	7	,	1	)								
(	248	,	8	,	1	)								
(	249	,	9	,	1	)								
(	250	,	10	,	1	)								
(	251	,	11	,	1	)								
(	252	,	12	,	1	)								
(	253	,	13	,	1	)								
(	254	,	14	,	1	)								
(	255	,	15	,	1	)								
(	256	,	16	,	1	)								
(	257	,	17	,	1	)								
(	258	,	18	,	1	)								
(	259	,	19	,	1	)								
(	260	,	20	,	1	)								
(	261	,	21	,	1	)								
(	262	,	22	,	1	)								
(	263	,	23	,	1	)								
(	264	,	24	,	1	)								
(	265	,	1	,	1	)								
(	266	,	2	,	1	)								
(	267	,	3	,	1	)								
(	268	,	4	,	1	)								
(	269	,	5	,	1	)								
(	270	,	6	,	1	)								
(	271	,	7	,	1	)								
(	272	,	8	,	1	)								
(	273	,	9	,	1	)								
(	274	,	10	,	1	)								
(	275	,	11	,	1	)								
(	276	,	12	,	1	)								
(	277	,	13	,	1	)								
(	278	,	14	,	1	)								
(	279	,	15	,	1	)								
(	280	,	16	,	1	)								
(	281	,	17	,	1	)								
(	282	,	18	,	1	)								
(	283	,	19	,	1	)								
(	284	,	20	,	1	)								
(	285	,	21	,	1	)								
(	286	,	22	,	1	)								
(	287	,	23	,	1	)								
(	288	,	24	,	1	)								
(	289	,	1	,	3	)								
(	290	,	2	,	3	)								
(	291	,	3	,	3	)								
(	292	,	4	,	3	)								
(	293	,	5	,	3	)								
(	294	,	6	,	3	)								
(	295	,	7	,	3	)								
(	296	,	8	,	3	)								
(	297	,	9	,	3	)								
(	298	,	10	,	3	)								
(	299	,	11	,	3	)								
(	300	,	12	,	3	)								
(	301	,	13	,	3	)								
(	302	,	14	,	3	)								
(	303	,	15	,	3	)								
(	304	,	16	,	3	)								
(	305	,	17	,	3	)								
(	306	,	18	,	3	)								
(	307	,	19	,	3	)								
(	308	,	20	,	3	)								
(	309	,	21	,	3	)								
(	310	,	22	,	3	)								
(	311	,	23	,	3	)								
(	312	,	24	,	3	)								
(	313	,	1	,	3	)								
(	314	,	2	,	3	)								
(	315	,	3	,	3	)								
(	316	,	4	,	3	)								
(	317	,	5	,	3	)								
(	318	,	6	,	3	)								
(	319	,	7	,	3	)								
(	320	,	8	,	3	)								
(	321	,	9	,	3	)								
(	322	,	10	,	3	)								
(	323	,	11	,	3	)								
(	324	,	12	,	3	)								
(	325	,	13	,	3	)								
(	326	,	14	,	3	)								
(	327	,	15	,	3	)								
(	328	,	16	,	3	)								
(	329	,	17	,	3	)								
(	330	,	18	,	3	)								
(	331	,	19	,	3	)								
(	332	,	20	,	3	)								
(	333	,	21	,	3	)								
(	334	,	22	,	3	)								
(	335	,	23	,	3	)								
(	336	,	24	,	3	)								
(	337	,	1	,	3	)								
(	338	,	2	,	3	)								
(	339	,	3	,	3	)								
(	340	,	4	,	3	)								
(	341	,	5	,	3	)								
(	342	,	6	,	3	)								
(	343	,	7	,	3	)								
(	344	,	8	,	3	)								
(	345	,	9	,	3	)								
(	346	,	10	,	3	)								
(	347	,	11	,	3	)								
(	348	,	12	,	3	)								
(	349	,	13	,	3	)								
(	350	,	14	,	3	)								
(	351	,	15	,	3	)								
(	352	,	16	,	3	)								
(	353	,	17	,	3	)								
(	354	,	18	,	3	)								
(	355	,	19	,	3	)								
(	356	,	20	,	3	)								
(	357	,	21	,	3	)								
(	358	,	22	,	3	)								
(	359	,	23	,	3	)								
(	360	,	24	,	3	)								
(	361	,	1	,	2	)								
(	362	,	2	,	2	)								
(	363	,	3	,	2	)								
(	364	,	4	,	2	)								
(	365	,	5	,	2	)								
(	366	,	6	,	2	)								
(	367	,	7	,	2	)								
(	368	,	8	,	2	)								
(	369	,	9	,	2	)								
(	370	,	10	,	2	)								
(	371	,	11	,	2	)								
(	372	,	12	,	2	)								
(	373	,	13	,	2	)								
(	374	,	14	,	2	)								
(	375	,	15	,	2	)								
(	376	,	16	,	2	)								
(	377	,	17	,	2	)								
(	378	,	18	,	2	)								
(	379	,	19	,	2	)								
(	380	,	20	,	2	)								
(	381	,	21	,	2	)								
(	382	,	22	,	2	)								
(	383	,	23	,	2	)								
(	384	,	24	,	2	)								
(	385	,	1	,	2	)								
(	386	,	2	,	2	)								
(	387	,	3	,	2	)								
(	388	,	4	,	2	)								
(	389	,	5	,	2	)								
(	390	,	6	,	2	)								
(	391	,	7	,	2	)								
(	392	,	8	,	2	)								
(	393	,	9	,	2	)								
(	394	,	10	,	2	)								
(	395	,	11	,	2	)								
(	396	,	12	,	2	)								
(	397	,	13	,	2	)								
(	398	,	14	,	2	)								
(	399	,	15	,	2	)								
(	400	,	16	,	2	)								
(	401	,	17	,	2	)								
(	402	,	18	,	2	)								
(	403	,	19	,	2	)								
(	404	,	20	,	2	)								
(	405	,	21	,	2	)								
(	406	,	22	,	2	)								
(	407	,	23	,	2	)								
(	408	,	24	,	2	)								
(	409	,	1	,	3	)								
(	410	,	2	,	3	)								
(	411	,	3	,	3	)								
(	412	,	4	,	3	)								
(	413	,	5	,	3	)								
(	414	,	6	,	3	)								
(	415	,	7	,	3	)								
(	416	,	8	,	3	)								
(	417	,	9	,	3	)								
(	418	,	10	,	3	)								
(	419	,	11	,	3	)								
(	420	,	12	,	3	)								
(	421	,	13	,	3	)								
(	422	,	14	,	3	)								
(	423	,	15	,	3	)								
(	424	,	16	,	3	)								
(	425	,	17	,	3	)								
(	426	,	18	,	3	)								
(	427	,	19	,	3	)								
(	428	,	20	,	3	)								
(	429	,	21	,	3	)								
(	430	,	22	,	3	)								
(	431	,	23	,	3	)								
(	432	,	24	,	3	)								
(	433	,	1	,	2	)								
(	434	,	2	,	2	)								
(	435	,	3	,	2	)								
(	436	,	4	,	2	)								
(	437	,	5	,	2	)								
(	438	,	6	,	2	)								
(	439	,	7	,	2	)								
(	440	,	8	,	2	)								
(	441	,	9	,	2	)								
(	442	,	10	,	2	)								
(	443	,	11	,	2	)								
(	444	,	12	,	2	)								
(	445	,	13	,	2	)								
(	446	,	14	,	2	)								
(	447	,	15	,	2	)								
(	448	,	16	,	2	)								
(	449	,	17	,	2	)								
(	450	,	18	,	2	)								
(	451	,	19	,	2	)								
(	452	,	20	,	2	)								
(	453	,	21	,	2	)								
(	454	,	22	,	2	)								
(	455	,	23	,	2	)								
(	456	,	24	,	2	)								
(	457	,	1	,	2	)								
(	458	,	2	,	2	)								
(	459	,	3	,	2	)								
(	460	,	4	,	2	)								
(	461	,	5	,	2	)								
(	462	,	6	,	2	)								
(	463	,	7	,	2	)								
(	464	,	8	,	2	)								
(	465	,	9	,	2	)								
(	466	,	10	,	2	)								
(	467	,	11	,	2	)								
(	468	,	12	,	2	)								
(	469	,	13	,	2	)								
(	470	,	14	,	2	)								
(	471	,	15	,	2	)								
(	472	,	16	,	2	)								
(	473	,	17	,	2	)								
(	474	,	18	,	2	)								
(	475	,	19	,	2	)								
(	476	,	20	,	2	)								
(	477	,	21	,	2	)								
(	478	,	22	,	2	)								
(	479	,	23	,	2	)								
(	480	,	24	,	2	)								
(	481	,	1	,	2	)								
(	482	,	2	,	2	)								
(	483	,	3	,	2	)								
(	484	,	4	,	2	)								
(	485	,	5	,	2	)								
(	486	,	6	,	2	)								
(	487	,	7	,	2	)								
(	488	,	8	,	2	)								
(	489	,	9	,	2	)								
(	490	,	10	,	2	)								
(	491	,	11	,	2	)								
(	492	,	12	,	2	)								
(	493	,	13	,	2	)								
(	494	,	14	,	2	)								
(	495	,	15	,	2	)								
(	496	,	16	,	2	)								
(	497	,	17	,	2	)								
(	498	,	18	,	2	)								
(	499	,	19	,	2	)								
(	500	,	20	,	2	)								
(	501	,	21	,	2	)								
(	502	,	22	,	2	)								
(	503	,	23	,	2	)								
(	504	,	24	,	2	)								
(	505	,	1	,	3	)								
(	506	,	2	,	3	)								
(	507	,	3	,	3	)								
(	508	,	4	,	3	)								
(	509	,	5	,	3	)								
(	510	,	6	,	3	)								
(	511	,	7	,	3	)								
(	512	,	8	,	3	)								
(	513	,	9	,	3	)								
(	514	,	10	,	3	)								
(	515	,	11	,	3	)								
(	516	,	12	,	3	)								
(	517	,	13	,	3	)								
(	518	,	14	,	3	)								
(	519	,	15	,	3	)								
(	520	,	16	,	3	)								
(	521	,	17	,	3	)								
(	522	,	18	,	3	)								
(	523	,	19	,	3	)								
(	524	,	20	,	3	)								
(	525	,	21	,	3	)								
(	526	,	22	,	3	)								
(	527	,	23	,	3	)								
(	528	,	24	,	3	)								
(	529	,	1	,	3	)								
(	530	,	2	,	3	)								
(	531	,	3	,	3	)								
(	532	,	4	,	3	)								
(	533	,	5	,	3	)								
(	534	,	6	,	3	)								
(	535	,	7	,	3	)								
(	536	,	8	,	3	)								
(	537	,	9	,	3	)								
(	538	,	10	,	3	)								
(	539	,	11	,	3	)								
(	540	,	12	,	3	)								
(	541	,	13	,	3	)								
(	542	,	14	,	3	)								
(	543	,	15	,	3	)								
(	544	,	16	,	3	)								
(	545	,	17	,	3	)								
(	546	,	18	,	3	)								
(	547	,	19	,	3	)								
(	548	,	20	,	3	)								
(	549	,	21	,	3	)								
(	550	,	22	,	3	)								
(	551	,	23	,	3	)								
(	552	,	24	,	3	)								
(	553	,	1	,	1	)								
(	554	,	2	,	1	)								
(	555	,	3	,	1	)								
(	556	,	4	,	1	)								
(	557	,	5	,	1	)								
(	558	,	6	,	1	)								
(	559	,	7	,	1	)								
(	560	,	8	,	1	)								
(	561	,	9	,	1	)								
(	562	,	10	,	1	)								
(	563	,	11	,	1	)								
(	564	,	12	,	1	)								
(	565	,	13	,	1	)								
(	566	,	14	,	1	)								
(	567	,	15	,	1	)								
(	568	,	16	,	1	)								
(	569	,	17	,	1	)								
(	570	,	18	,	1	)								
(	571	,	19	,	1	)								
(	572	,	20	,	1	)								
(	573	,	21	,	1	)								
(	574	,	22	,	1	)								
(	575	,	23	,	1	)								
(	576	,	24	,	1	)								
(	577	,	1	,	1	)								
(	578	,	2	,	1	)								
(	579	,	3	,	1	)								
(	580	,	4	,	1	)								
(	581	,	5	,	1	)								
(	582	,	6	,	1	)								
(	583	,	7	,	1	)								
(	584	,	8	,	1	)								
(	585	,	9	,	1	)								
(	586	,	10	,	1	)								
(	587	,	11	,	1	)								
(	588	,	12	,	1	)								
(	589	,	13	,	1	)								
(	590	,	14	,	1	)								
(	591	,	15	,	1	)								
(	592	,	16	,	1	)								
(	593	,	17	,	1	)								
(	594	,	18	,	1	)								
(	595	,	19	,	1	)								
(	596	,	20	,	1	)								
(	597	,	21	,	1	)								
(	598	,	22	,	1	)								
(	599	,	23	,	1	)								
(	600	,	24	,	1	)								
(	601	,	1	,	1	)								
(	602	,	2	,	1	)								
(	603	,	3	,	1	)								
(	604	,	4	,	1	)								
(	605	,	5	,	1	)								
(	606	,	6	,	1	)								
(	607	,	7	,	1	)								
(	608	,	8	,	1	)								
(	609	,	9	,	1	)								
(	610	,	10	,	1	)								
(	611	,	11	,	1	)								
(	612	,	12	,	1	)								
(	613	,	13	,	1	)								
(	614	,	14	,	1	)								
(	615	,	15	,	1	)								
(	616	,	16	,	1	)								
(	617	,	17	,	1	)								
(	618	,	18	,	1	)								
(	619	,	19	,	1	)								
(	620	,	20	,	1	)								
(	621	,	21	,	1	)								
(	622	,	22	,	1	)								
(	623	,	23	,	1	)								
(	624	,	24	,	1	)								
(	625	,	1	,	1	)								
(	626	,	2	,	1	)								
(	627	,	3	,	1	)								
(	628	,	4	,	1	)								
(	629	,	5	,	1	)								
(	630	,	6	,	1	)								
(	631	,	7	,	1	)								
(	632	,	8	,	1	)								
(	633	,	9	,	1	)								
(	634	,	10	,	1	)								
(	635	,	11	,	1	)								
(	636	,	12	,	1	)								
(	637	,	13	,	1	)								
(	638	,	14	,	1	)								
(	639	,	15	,	1	)								
(	640	,	16	,	1	)								
(	641	,	17	,	1	)								
(	642	,	18	,	1	)								
(	643	,	19	,	1	)								
(	644	,	20	,	1	)								
(	645	,	21	,	1	)								
(	646	,	22	,	1	)								
(	647	,	23	,	1	)								
(	648	,	24	,	1	)								
(	649	,	1	,	1	)								
(	650	,	2	,	1	)								
(	651	,	3	,	1	)								
(	652	,	4	,	1	)								
(	653	,	5	,	1	)								
(	654	,	6	,	1	)								
(	655	,	7	,	1	)								
(	656	,	8	,	1	)								
(	657	,	9	,	1	)								
(	658	,	10	,	1	)								
(	659	,	11	,	1	)								
(	660	,	12	,	1	)								
(	661	,	13	,	1	)								
(	662	,	14	,	1	)								
(	663	,	15	,	1	)								
(	664	,	16	,	1	)								
(	665	,	17	,	1	)								
(	666	,	18	,	1	)								
(	667	,	19	,	1	)								
(	668	,	20	,	1	)								
(	669	,	21	,	1	)								
(	670	,	22	,	1	)								
(	671	,	23	,	1	)								
(	672	,	24	,	1	)								
(	673	,	1	,	12	)								
(	674	,	2	,	12	)								
(	675	,	3	,	12	)								
(	676	,	4	,	12	)								
(	677	,	5	,	12	)								
(	678	,	6	,	12	)								
(	679	,	7	,	12	)								
(	680	,	8	,	12	)								
(	681	,	9	,	12	)								
(	682	,	10	,	12	)								
(	683	,	11	,	12	)								
(	684	,	12	,	12	)								
(	685	,	13	,	12	)								
(	686	,	14	,	12	)								
(	687	,	15	,	12	)								
(	688	,	16	,	12	)								
(	689	,	17	,	12	)								
(	690	,	18	,	12	)								
(	691	,	19	,	12	)								
(	692	,	20	,	12	)								
(	693	,	21	,	12	)								
(	694	,	22	,	12	)								
(	695	,	23	,	12	)								
(	696	,	24	,	12	)								
(	697	,	1	,	12	)								
(	698	,	2	,	12	)								
(	699	,	3	,	12	)								
(	700	,	4	,	12	)								
(	701	,	5	,	12	)								
(	702	,	6	,	12	)								
(	703	,	7	,	12	)								
(	704	,	8	,	12	)								
(	705	,	9	,	12	)								
(	706	,	10	,	12	)								
(	707	,	11	,	12	)								
(	708	,	12	,	12	)								
(	709	,	13	,	12	)								
(	710	,	14	,	12	)								
(	711	,	15	,	12	)								
(	712	,	16	,	12	)								
(	713	,	17	,	12	)								
(	714	,	18	,	12	)								
(	715	,	19	,	12	)								
(	716	,	20	,	12	)								
(	717	,	21	,	12	)								
(	718	,	22	,	12	)								
(	719	,	23	,	12	)								
(	720	,	24	,	12	)								
(	721	,	1	,	3	)								
(	722	,	2	,	3	)								
(	723	,	3	,	3	)								
(	724	,	4	,	3	)								
(	725	,	5	,	3	)								
(	726	,	6	,	3	)								
(	727	,	7	,	3	)								
(	728	,	8	,	3	)								
(	729	,	9	,	3	)								
(	730	,	10	,	3	)								
(	731	,	11	,	3	)								
(	732	,	12	,	3	)								
(	733	,	13	,	3	)								
(	734	,	14	,	3	)								
(	735	,	15	,	3	)								
(	736	,	16	,	3	)								
(	737	,	17	,	3	)								
(	738	,	18	,	3	)								
(	739	,	19	,	3	)								
(	740	,	20	,	3	)								
(	741	,	21	,	3	)								
(	742	,	22	,	3	)								
(	743	,	23	,	3	)								
(	744	,	24	,	3	)								
(	745	,	1	,	2	)								
(	746	,	2	,	2	)								
(	747	,	3	,	2	)								
(	748	,	4	,	2	)								
(	749	,	5	,	2	)								
(	750	,	6	,	2	)								
(	751	,	7	,	2	)								
(	752	,	8	,	2	)								
(	753	,	9	,	2	)								
(	754	,	10	,	2	)								
(	755	,	11	,	2	)								
(	756	,	12	,	2	)								
(	757	,	13	,	2	)								
(	758	,	14	,	2	)								
(	759	,	15	,	2	)								
(	760	,	16	,	2	)								
(	761	,	17	,	2	)								
(	762	,	18	,	2	)								
(	763	,	19	,	2	)								
(	764	,	20	,	2	)								
(	765	,	21	,	2	)								
(	766	,	22	,	2	)								
(	767	,	23	,	2	)								
(	768	,	24	,	2	)								
(	769	,	1	,	3	)								
(	770	,	2	,	3	)								
(	771	,	3	,	3	)								
(	772	,	4	,	3	)								
(	773	,	5	,	3	)								
(	774	,	6	,	3	)								
(	775	,	7	,	3	)								
(	776	,	8	,	3	)								
(	777	,	9	,	3	)								
(	778	,	10	,	3	)								
(	779	,	11	,	3	)								
(	780	,	12	,	3	)								
(	781	,	13	,	3	)								
(	782	,	14	,	3	)								
(	783	,	15	,	3	)								
(	784	,	16	,	3	)								
(	785	,	17	,	3	)								
(	786	,	18	,	3	)								
(	787	,	19	,	3	)								
(	788	,	20	,	3	)								
(	789	,	21	,	3	)								
(	790	,	22	,	3	)								
(	791	,	23	,	3	)								
(	792	,	24	,	3	)								
(	793	,	1	,	3	)								
(	794	,	2	,	3	)								
(	795	,	3	,	3	)								
(	796	,	4	,	3	)								
(	797	,	5	,	3	)								
(	798	,	6	,	3	)								
(	799	,	7	,	3	)								
(	800	,	8	,	3	)								
(	801	,	9	,	3	)								
(	802	,	10	,	3	)								
(	803	,	11	,	3	)								
(	804	,	12	,	3	)								
(	805	,	13	,	3	)								
(	806	,	14	,	3	)								
(	807	,	15	,	3	)								
(	808	,	16	,	3	)								
(	809	,	17	,	3	)								
(	810	,	18	,	3	)								
(	811	,	19	,	3	)								
(	812	,	20	,	3	)								
(	813	,	21	,	3	)								
(	814	,	22	,	3	)								
(	815	,	23	,	3	)								
(	816	,	24	,	3	)								
(	817	,	1	,	2	)								
(	818	,	2	,	2	)								
(	819	,	3	,	2	)								
(	820	,	4	,	2	)								
(	821	,	5	,	2	)								
(	822	,	6	,	2	)								
(	823	,	7	,	2	)								
(	824	,	8	,	2	)								
(	825	,	9	,	2	)								
(	826	,	10	,	2	)								
(	827	,	11	,	2	)								
(	828	,	12	,	2	)								
(	829	,	13	,	2	)								
(	830	,	14	,	2	)								
(	831	,	15	,	2	)								
(	832	,	16	,	2	)								
(	833	,	17	,	2	)								
(	834	,	18	,	2	)								
(	835	,	19	,	2	)								
(	836	,	20	,	2	)								
(	837	,	21	,	2	)								
(	838	,	22	,	2	)								
(	839	,	23	,	2	)								
(	840	,	24	,	2	)								
(	841	,	1	,	2	)								
(	842	,	2	,	2	)								
(	843	,	3	,	2	)								
(	844	,	4	,	2	)								
(	845	,	5	,	2	)								
(	846	,	6	,	2	)								
(	847	,	7	,	2	)								
(	848	,	8	,	2	)								
(	849	,	9	,	2	)								
(	850	,	10	,	2	)								
(	851	,	11	,	2	)								
(	852	,	12	,	2	)								
(	853	,	13	,	2	)								
(	854	,	14	,	2	)								
(	855	,	15	,	2	)								
(	856	,	16	,	2	)								
(	857	,	17	,	2	)								
(	858	,	18	,	2	)								
(	859	,	19	,	2	)								
(	860	,	20	,	2	)								
(	861	,	21	,	2	)								
(	862	,	22	,	2	)								
(	863	,	23	,	2	)								
(	864	,	24	,	2	)								
(	865	,	1	,	2	)								
(	866	,	2	,	2	)								
(	867	,	3	,	2	)								
(	868	,	4	,	2	)								
(	869	,	5	,	2	)								
(	870	,	6	,	2	)								
(	871	,	7	,	2	)								
(	872	,	8	,	2	)								
(	873	,	9	,	2	)								
(	874	,	10	,	2	)								
(	875	,	11	,	2	)								
(	876	,	12	,	2	)								
(	877	,	13	,	2	)								
(	878	,	14	,	2	)								
(	879	,	15	,	2	)								
(	880	,	16	,	2	)								
(	881	,	17	,	2	)								
(	882	,	18	,	2	)								
(	883	,	19	,	2	)								
(	884	,	20	,	2	)								
(	885	,	21	,	2	)								
(	886	,	22	,	2	)								
(	887	,	23	,	2	)								
(	888	,	24	,	2	)								
(	889	,	1	,	2	)								
(	890	,	2	,	2	)								
(	891	,	3	,	2	)								
(	892	,	4	,	2	)								
(	893	,	5	,	2	)								
(	894	,	6	,	2	)								
(	895	,	7	,	2	)								
(	896	,	8	,	2	)								
