Name	C_inv	C_maint	C_op
NUCLEAR	189.815430	158.780329	0.000000
CCGT	0.000000	0.000000	0.000000
COAL_US	0.000000	0.000000	0.000000
COAL_IGCC	0.000000	0.000000	0.000000
PV	340.532452	87.709650	0.000000
PT_POWER_BLOCK	0.000000	0.000000	0.000000
ST_POWER_BLOCK	0.723952	1.500000	0.000000
STIRLING_DISH	0.000000	0.000000	0.000000
WIND_ONSHORE	205.264542	13.698600	0.000000
WIND_OFFSHORE	0.000000	0.000000	0.000000
HYDRO_DAM	0.000000	0.000000	0.000000
HYDRO_RIVER	177.574815	53.118373	0.000000
NEW_TIDAL_STREAM	0.000000	0.000000	0.000000
TIDAL_STREAM	0.000000	0.000000	0.000000
TIDAL_RANGE	0.000000	0.000000	0.000000
WAVE	0.000000	0.000000	0.000000
GEOTHERMAL	24.943539	11.381760	0.000000
IND_COGEN_GAS	0.000000	0.000000	0.000000
IND_COGEN_WOOD	0.000000	0.000000	0.000000
IND_COGEN_WASTE	0.000000	0.000000	0.000000
IND_BOILER_GAS	0.000000	0.000000	0.000000
IND_BOILER_WOOD	0.510988	0.152353	0.000000
IND_BOILER_OIL	0.000000	0.000000	0.000000
IND_BOILER_COAL	0.000000	0.000000	0.000000
IND_BOILER_WASTE	3.533443	1.053506	0.000000
IND_DIRECT_ELEC	13.038230	0.789201	0.000000
DHN_HP_ELEC	16.414788	11.833620	0.000000
DHN_COGEN_GAS	0.000000	0.000000	0.000000
DHN_COGEN_WOOD	0.000000	0.000000	0.000000
DHN_COGEN_WET_BIOMASS	0.000000	0.000000	0.000000
DHN_COGEN_WASTE	0.000000	0.000000	0.000000
DHN_BOILER_GAS	0.000000	0.000000	0.000000
DHN_BOILER_WOOD	0.417403	0.124450	0.000000
DHN_BOILER_OIL	0.000000	0.000000	0.000000
DHN_DEEP_GEO	0.000000	0.000000	0.000000
DHN_SOLAR	0.000000	0.000000	0.000000
DEC_HP_ELEC	17.025563	11.415800	0.000000
DEC_THHP_GAS	0.000000	0.000000	0.000000
DEC_COGEN_GAS	0.000000	0.000000	0.000000
DEC_COGEN_OIL	0.000000	0.000000	0.000000
DEC_ADVCOGEN_GAS	0.000000	0.000000	0.000000
DEC_ADVCOGEN_H2	0.000000	0.000000	0.000000
DEC_BOILER_GAS	0.000000	0.000000	0.000000
DEC_BOILER_WOOD	81.955469	42.750833	0.000000
DEC_BOILER_OIL	0.000000	0.000000	0.000000
DEC_SOLAR	0.000000	0.000000	0.000000
DEC_DIRECT_ELEC	0.000000	0.000000	0.000000
BIG_SPLIT	70.148510	37.654146	0.000000
CHILLER_WC	0.681683	0.468143	0.000000
TRAMWAY_TROLLEY	0.000000	0.000000	0.000000
BUS_COACH_DIESEL	0.000000	0.000000	0.000000
BUS_COACH_HYDIESEL	0.000000	0.000000	0.000000
BUS_COACH_CNG_STOICH	0.000000	0.000000	0.000000
BUS_COACH_FC_HYBRIDH2	0.000000	0.000000	0.000000
TRAIN_PUB	0.000000	0.000000	0.000000
CAR_GASOLINE	0.000000	0.000000	0.000000
CAR_DIESEL	0.000000	0.000000	0.000000
CAR_NG	0.000000	0.000000	0.000000
CAR_HEV	0.000000	0.000000	0.000000
CAR_PHEV	0.000000	0.000000	0.000000
CAR_BEV	0.000000	0.000000	0.000000
CAR_FUEL_CELL	0.000000	0.000000	0.000000
TRAIN_FREIGHT	0.000000	0.000000	0.000000
BOAT_FREIGHT_DIESEL	0.000000	0.000000	0.000000
BOAT_FREIGHT_NG	0.000000	0.000000	0.000000
TRUCK_DIESEL	0.000000	0.000000	0.000000
TRUCK_FUEL_CELL	0.000000	0.000000	0.000000
TRUCK_NG	0.000000	0.000000	0.000000
NON_ENERGY_OIL	0.000000	0.000000	0.000000
NON_ENERGY_NG	0.000000	0.000000	0.000000
DAM_STORAGE	0.000000	0.000000	0.000000
PHS	18.949781	0.000000	0.000000
BATT_LI	0.000000	0.000000	0.000000
CAES	0.000000	0.000000	0.000000
BEV_BATT	0.000000	0.000000	0.000000
PHEV_BATT	0.000000	0.000000	0.000000
TS_DEC_HP_ELEC	0.996083	0.144469	0.000000
TS_DEC_DIRECT_ELEC	0.000000	0.000000	0.000000
TS_DHN_DAILY	0.000000	0.000000	0.000000
TS_DHN_SEASONAL	12.479837	1.436541	0.000000
TS_DEC_THHP_GAS	0.000000	0.000000	0.000000
TS_DEC_COGEN_GAS	0.000000	0.000000	0.000000
TS_DEC_COGEN_OIL	0.000000	0.000000	0.000000
TS_DEC_ADVCOGEN_GAS	0.000000	0.000000	0.000000
TS_DEC_ADVCOGEN_H2	0.000000	0.000000	0.000000
TS_DEC_BOILER_GAS	0.000000	0.000000	0.000000
TS_DEC_BOILER_WOOD	0.954435	0.138429	0.000000
TS_DEC_BOILER_OIL	0.000000	0.000000	0.000000
SEASONAL_NG	0.000000	0.000000	0.000000
SEASONAL_H2	1.801170	0.149872	0.000000
CO2_STORAGE	0.000000	0.000000	0.000000
SLF_STO	0.098924	0.106183	0.000000
PT_STORAGE	0.000000	0.000000	0.000000
ST_STORAGE	0.000000	0.000000	0.000000
TS_MOLTEN_SALT	0.000000	0.000000	0.000000
TS_COLD	48.385759	9.968612	0.000000
EFFICIENCY	3320.000000	0.000000	0.000000
DHN	21.821960	0.000000	0.000000
GRID	417.380069	0.000000	0.000000
PT_COLLECTOR	0.000000	0.000000	0.000000
ST_COLLECTOR	0.000000	0.000000	0.000000
H2_ELECTROLYSIS	14.628928	19.521503	0.000000
H2_NG	12.759946	25.006274	0.000000
H2_BIOMASS	0.000000	0.000000	0.000000
GASIFICATION_SNG	0.000000	0.000000	0.000000
PYROLYSIS	46.802559	48.483501	0.000000
ATM_CCS	0.000000	0.000000	0.000000
INDUSTRY_CCS	0.000000	0.000000	0.000000
SYN_METHANOLATION	0.000000	0.000000	0.000000
SYN_METHANATION	0.000000	0.000000	0.000000
BIOMETHANATION	11.149732	1.613462	0.000000
SLF_TO_DIESEL	0.000000	0.000000	0.000000
SLF_TO_GASOLINE	0.000000	0.000000	0.000000
SLF_TO_LFO	0.000000	0.000000	0.000000
ELECTRICITY	0.000000	0.000000	54.711305
GASOLINE	0.000000	0.000000	0.000000
DIESEL	0.000000	0.000000	0.000000
BIOETHANOL	0.000000	0.000000	0.000000
BIODIESEL	0.000000	0.000000	0.000000
LFO	0.000000	0.000000	0.000000
NG	0.000000	0.000000	105.216006
SLF	0.000000	0.000000	0.000000
SNG	0.000000	0.000000	0.000000
WOOD	0.000000	0.000000	381.760535
WET_BIOMASS	0.000000	0.000000	5.963258
COAL	0.000000	0.000000	0.000000
URANIUM	0.000000	0.000000	120.197396
WASTE	0.000000	0.000000	20.385715
H2	0.000000	0.000000	0.000000
ELEC_EXPORT	0.000000	0.000000	0.000000
CO2_EMISSIONS	0.000000	0.000000	0.000000
RES_WIND	0.000000	0.000000	0.000000
RES_SOLAR	0.000000	0.000000	0.000000
RES_HYDRO	0.000000	0.000000	0.000000
RES_GEO	0.000000	0.000000	0.000000
CO2_ATM	0.000000	0.000000	0.000000
CO2_INDUSTRY	0.000000	0.000000	0.000000
CO2_CAPTURED	0.000000	0.000000	0.000000
PT_HEAT	0.000000	0.000000	0.000000
ST_HEAT	0.000000	0.000000	0.000000
