Name	C_inv	C_maint	C_op
NUCLEAR	0.000000	0.000000	0.000000
CCGT	0.000000	0.000000	0.000000
COAL_US	0.000000	0.000000	0.000000
COAL_IGCC	0.000000	0.000000	0.000000
PV	10674.509636	2749.392897	0.000000
PT_POWER_BLOCK	0.000000	0.000000	0.000000
ST_POWER_BLOCK	39.250254	81.325000	0.000000
STIRLING_DISH	0.000000	0.000000	0.000000
WIND_ONSHORE	7639.478579	509.830680	0.000000
WIND_OFFSHORE	0.000000	0.000000	0.000000
HYDRO_DAM	614.465679	91.903877	0.000000
HYDRO_RIVER	1751.970331	524.071008	0.000000
NEW_TIDAL_STREAM	0.000000	0.000000	0.000000
TIDAL_STREAM	0.000000	0.000000	0.000000
TIDAL_RANGE	0.000000	0.000000	0.000000
WAVE	0.000000	0.000000	0.000000
GEOTHERMAL	342.973666	156.499200	0.000000
IND_COGEN_GAS	0.000000	0.000000	0.000000
IND_COGEN_WOOD	0.000000	0.000000	0.000000
IND_COGEN_WASTE	0.000000	0.000000	0.000000
IND_BOILER_GAS	0.000000	0.000000	0.000000
IND_BOILER_WOOD	11.392216	3.396623	0.000000
IND_BOILER_OIL	0.000000	0.000000	0.000000
IND_BOILER_COAL	0.000000	0.000000	0.000000
IND_BOILER_WASTE	61.075252	18.209769	0.000000
IND_DIRECT_ELEC	233.616930	14.140769	0.000000
DHN_HP_ELEC	737.502791	531.674709	0.000000
DHN_COGEN_GAS	0.000000	0.000000	0.000000
DHN_COGEN_WOOD	0.000000	0.000000	0.000000
DHN_COGEN_WET_BIOMASS	0.000000	0.000000	0.000000
DHN_COGEN_WASTE	0.000000	0.000000	0.000000
DHN_BOILER_GAS	0.000000	0.000000	0.000000
DHN_BOILER_WOOD	0.000000	0.000000	0.000000
DHN_BOILER_OIL	0.000000	0.000000	0.000000
DHN_DEEP_GEO	0.000000	0.000000	0.000000
DHN_SOLAR	0.000000	0.000000	0.000000
DEC_HP_ELEC	3656.127012	2451.467561	0.000000
DEC_THHP_GAS	0.000000	0.000000	0.000000
DEC_COGEN_GAS	0.000000	0.000000	0.000000
DEC_COGEN_OIL	0.000000	0.000000	0.000000
DEC_ADVCOGEN_GAS	0.000000	0.000000	0.000000
DEC_ADVCOGEN_H2	0.000000	0.000000	0.000000
DEC_BOILER_GAS	0.000000	0.000000	0.000000
DEC_BOILER_WOOD	0.000000	0.000000	0.000000
DEC_BOILER_OIL	0.000000	0.000000	0.000000
DEC_SOLAR	0.000000	0.000000	0.000000
DEC_DIRECT_ELEC	0.000000	0.000000	0.000000
BIG_SPLIT	1431.833700	768.576198	0.000000
CHILLER_WC	22.154657	15.214612	0.000000
TRAMWAY_TROLLEY	0.000000	0.000000	0.000000
BUS_COACH_DIESEL	0.000000	0.000000	0.000000
BUS_COACH_HYDIESEL	0.000000	0.000000	0.000000
BUS_COACH_CNG_STOICH	0.000000	0.000000	0.000000
BUS_COACH_FC_HYBRIDH2	0.000000	0.000000	0.000000
TRAIN_PUB	0.000000	0.000000	0.000000
CAR_GASOLINE	0.000000	0.000000	0.000000
CAR_DIESEL	0.000000	0.000000	0.000000
CAR_NG	0.000000	0.000000	0.000000
CAR_HEV	0.000000	0.000000	0.000000
CAR_PHEV	0.000000	0.000000	0.000000
CAR_BEV	0.000000	0.000000	0.000000
CAR_FUEL_CELL	0.000000	0.000000	0.000000
TRAIN_FREIGHT	0.000000	0.000000	0.000000
BOAT_FREIGHT_DIESEL	0.000000	0.000000	0.000000
BOAT_FREIGHT_NG	0.000000	0.000000	0.000000
TRUCK_DIESEL	0.000000	0.000000	0.000000
TRUCK_FUEL_CELL	0.000000	0.000000	0.000000
TRUCK_NG	0.000000	0.000000	0.000000
NON_ENERGY_OIL	0.000000	0.000000	0.000000
NON_ENERGY_NG	0.000000	0.000000	0.000000
DAM_STORAGE	0.000000	0.000000	0.000000
PHS	2317.024240	0.000000	0.000000
BATT_LI	0.000000	0.000000	0.000000
CAES	0.000000	0.000000	0.000000
BEV_BATT	0.000000	0.000000	0.000000
PHEV_BATT	0.000000	0.000000	0.000000
TS_DEC_HP_ELEC	284.848862	41.313704	0.000000
TS_DEC_DIRECT_ELEC	0.000000	0.000000	0.000000
TS_DHN_DAILY	0.000000	0.000000	0.000000
TS_DHN_SEASONAL	1400.636597	161.225810	0.000000
TS_DEC_THHP_GAS	0.000000	0.000000	0.000000
TS_DEC_COGEN_GAS	0.000000	0.000000	0.000000
TS_DEC_COGEN_OIL	0.000000	0.000000	0.000000
TS_DEC_ADVCOGEN_GAS	0.000000	0.000000	0.000000
TS_DEC_ADVCOGEN_H2	0.000000	0.000000	0.000000
TS_DEC_BOILER_GAS	0.000000	0.000000	0.000000
TS_DEC_BOILER_WOOD	0.000000	0.000000	0.000000
TS_DEC_BOILER_OIL	0.000000	0.000000	0.000000
SEASONAL_NG	19.024851	11.692288	0.000000
SEASONAL_H2	489.255491	40.710101	0.000000
CO2_STORAGE	0.000000	0.000000	0.000000
SLF_STO	2.577617	2.766757	0.000000
PT_STORAGE	0.000000	0.000000	0.000000
ST_STORAGE	984.475556	203.883387	0.000000
TS_MOLTEN_SALT	0.000000	0.000000	0.000000
TS_COLD	612.027090	126.092064	0.000000
EFFICIENCY	3320.000000	0.000000	0.000000
DHN	929.537862	0.000000	0.000000
GRID	8953.765956	0.000000	0.000000
PT_COLLECTOR	0.000000	0.000000	0.000000
ST_COLLECTOR	2057.902074	2131.946543	0.000000
H2_ELECTROLYSIS	783.338014	1045.321628	0.000000
H2_NG	466.358731	913.945447	0.000000
H2_BIOMASS	0.000000	0.000000	0.000000
GASIFICATION_SNG	0.000000	0.000000	0.000000
